mm_id,BSEID,NSEID,Industry,Mojo,Name,financial,quality,technical,valuation
386301,500179,HCL-INSYS,Trading,Strong Sell,HCL Infosystems,Very Negative,Below Average,Very Negative,Risky
954456,530135,OPTIEMUS,Trading,Strong Sell,Optiemus Infracom,Negative,Below Average,Negative,Risky
335247,524480,0,Trading,Sell,Riddhi Siddhi Gluco,Positive,Average,Positive,Very Expensive
467154,513693,0,Trading,Strong Sell,KIC Metalik,Very Negative,Average,Very Negative,Very Attractive
479928,530299,KOTHARIPRO,Trading,Strong Sell,Kothari Products,Negative,Average,Negative,Fair
1003060,541983,0,Trading,Not Rated,Innovative Ideals,,Below Average,,Does not qualify
197513,505502,0,Trading,Not Rated,PS IT Infra. & Ser.,Flat,Does not qualify,Flat,Does not qualify
1002929,540956,0,Trading,Not Rated,Bhatia Communication,Flat,Does not qualify,Flat,Does not qualify
1003089,542206,0,Trading,Not Rated,BT Syndicate,Flat,Does not qualify,Flat,Does not qualify
800227,533329,INDTERRAIN,Trading,Strong Sell,Indian Terrain Fash.,Very Negative,Average,Very Negative,Does not qualify
1002738,540401,0,Trading,Not Rated,Maximus Internatl.,Flat,Does not qualify,Flat,Does not qualify
1002822,540695,0,Trading,Not Rated,Dhruv Wellness,,Below Average,,Does not qualify
328042,532419,SMARTLINK,Trading,Strong Sell,Smartlink Holdings L,Negative,Below Average,Negative,Does not qualify
999974,539267,0,Trading,Not Rated,DR Habeerbullah Life,Flat,Does not qualify,Flat,Does not qualify
484198,509472,0,Trading,Strong Sell,Cravatex,Negative,Below Average,Negative,Does not qualify
495199,524129,VINYLINDIA,Trading,Sell,Vinyl Chemicals,Flat,Average,Flat,Does not qualify
621896,500780,ZUARIGLOB,Trading,Strong Sell,Zuari Global,Negative,Below Average,Negative,Does not qualify
957635,532713,SAKUMA,Trading,Strong Sell,Sakuma Exports,Negative,Average,Negative,Does not qualify
196855,512229,0,Trading,Not Rated,Veritas (India),Flat,Does not qualify,Flat,Does not qualify
519516,537785,0,Trading,Not Rated,Anisha Impex,,Below Average,,Does not qualify
386445,533316,STEL,Trading,Not Rated,STEL Holdings,Negative,Does not qualify,Negative,Does not qualify
589798,531041,0,Trading,Not Rated,Competent Auto,Flat,Does not qualify,Flat,Does not qualify
478090,530017,SIL,Trading,Strong Sell,Standard Inds,Positive,Below Average,Positive,Does not qualify
176134,532979,PIRPHYTO,Trading,Strong Sell,Piramal Phytocare,Flat,Below Average,Flat,Does not qualify
1003065,542012,0,Trading,Not Rated,A-1 Acid,,Below Average,,Does not qualify
166486,506530,0,Trading,Not Rated,Kemp & Company,Flat,Does not qualify,Flat,Does not qualify
1003120,542628,0,Trading,Not Rated,Northern Spirits,,Below Average,,Does not qualify
1003149,542721,0,Trading,Not Rated,Anand Rayons,,Below Average,,Does not qualify
731521,506180,0,Trading,Not Rated,Emergent Global Edu,Positive,Does not qualify,Positive,Does not qualify
207500,536170,0,Trading,Not Rated,Kushal,Negative,Does not qualify,Negative,Does not qualify
716904,509009,AUSOMENT,Trading,Sell,Ausom Enterprises,Very Positive,Below Average,Very Positive,Does not qualify
741502,539220,0,Trading,Not Rated,Mishka Exim,Flat,Does not qualify,Flat,Does not qualify
215774,523782,0,Trading,Not Rated,Mitshi India,Positive,Does not qualify,Positive,Does not qualify
896075,530643,0,Trading,Not Rated,Eco Recycling,Flat,Does not qualify,Flat,Does not qualify
1002789,540615,0,Trading,Not Rated,7NR Retail,Flat,Does not qualify,Flat,Does not qualify
722704,531163,0,Trading,Not Rated,Kemistar Corporation,Flat,Does not qualify,Flat,Does not qualify
742678,534328,HEXATRADEX,Trading,Not Rated,Hexa Tradex,Flat,Does not qualify,Flat,Does not qualify
333350,533014,SICAGEN,Trading,Not Rated,Sicagen India,Flat,Does not qualify,Flat,Does not qualify
1002603,539800,0,Trading,Not Rated,CHD Chemicals,Flat,Does not qualify,Flat,Does not qualify
1002850,540726,0,Trading,Not Rated,Trident Texofab,Flat,Does not qualify,Flat,Does not qualify
812455,539197,0,Trading,Not Rated,Devhari Exports,Flat,Does not qualify,Flat,Does not qualify
670470,508922,0,Trading,Not Rated,MSR Copper,Very Negative,Does not qualify,Very Negative,Does not qualify
933527,524412,,Trading,Not Rated,Aarey Drugs & Pharma,Negative,Does not qualify,Negative,Does not qualify
1003104,542437,0,Trading,Not Rated,Anmol India,,Below Average,,Does not qualify
782025,539097,0,Trading,Not Rated,Yogya Enterprises,,Below Average,,Does not qualify
895495,524174,0,Trading,Not Rated,Kesar Petroproducts,Flat,Does not qualify,Flat,Does not qualify
193237,532410,0,Trading,Not Rated,Transcorp Intl.,Positive,Does not qualify,Positive,Does not qualify
969581,538556,0,Trading,Not Rated,Arman Holdings,Flat,Does not qualify,Flat,Does not qualify
1003139,542668,0,Trading,Not Rated,Evans Electric,,Below Average,,Does not qualify
1002961,541152,0,Trading,Not Rated,Advitiya Trade India,,Below Average,,Does not qualify
163473,512175,0,Trading,Not Rated,Vama Industries,Very Negative,Does not qualify,Very Negative,Does not qualify
744226,501430,0,Trading,Not Rated,Bombay Cycle & Motor,Flat,Does not qualify,Flat,Does not qualify
630665,500426,0,Trading,Not Rated,UTL Industries,Flat,Does not qualify,Flat,Does not qualify
638049,532212,ARCHIES,Trading,Not Rated,Archies,Negative,Does not qualify,Negative,Does not qualify
999993,539469,0,Trading,Not Rated,Panorama Studios Int,Flat,Does not qualify,Flat,Does not qualify
314731,533108,0,Trading,Not Rated,Bhilwara Technl.Text,Flat,Does not qualify,Flat,Does not qualify
865541,534674,DUCON,Trading,Not Rated,Ducon Infra.,Very Negative,Does not qualify,Very Negative,Does not qualify
785747,531842,0,Trading,Not Rated,Lahoti Overseas,Negative,Does not qualify,Negative,Does not qualify
578707,506142,0,Trading,Not Rated,Vyapar Industries,Flat,Does not qualify,Flat,Does not qualify
1003090,542232,0,Trading,Not Rated,Shankar Lal Rampal,,Below Average,,Does not qualify
876809,526705,0,Trading,Not Rated,Elegant Marbles&Gran,Negative,Does not qualify,Negative,Does not qualify
947864,504351,0,Trading,Not Rated,Empower India,Flat,Does not qualify,Flat,Does not qualify
778190,532946,BANG,Trading,Not Rated,Bang Overseas,Flat,Does not qualify,Flat,Does not qualify
498174,501391,0,Trading,Not Rated,WH Brady,Flat,Does not qualify,Flat,Does not qualify
1002619,539900,0,Trading,Not Rated,Dalmia Indl. Dev,Flat,Does not qualify,Flat,Does not qualify
852455,507265,0,Trading,Strong Sell,Emerald Leisures Ltd,Flat,Below Average,Flat,Does not qualify
1003045,541865,0,Trading,Not Rated,Add-Shop Promotions,,Below Average,,Does not qualify
448107,530095,0,Trading,Not Rated,Bhagwandas Metals,Positive,Does not qualify,Positive,Does not qualify
438753,537838,0,Trading,Not Rated,Negotium Internation,Flat,Does not qualify,Flat,Does not qualify
413932,509051,0,Trading,Not Rated,Indian Infotech&Soft,Flat,Does not qualify,Flat,Does not qualify
1003035,541741,0,Trading,Not Rated,Tinna Trade,Negative,Does not qualify,Negative,Does not qualify
625632,513713,0,Trading,Not Rated,White Organic Agro L,Negative,Does not qualify,Negative,Does not qualify
584929,526241,0,Trading,Not Rated,Amrapali Industries,Flat,Does not qualify,Flat,Does not qualify
602600,534708,0,Trading,Not Rated,RCL Retail,,Below Average,,Does not qualify
639210,538432,0,Trading,Not Rated,Divinus Fabrics,Flat,Does not qualify,Flat,Does not qualify
268473,534659,0,Trading,Not Rated,Jointeca Education,,Below Average,,Does not qualify
329932,539041,0,Trading,Not Rated,SVP housing,,Below Average,,Does not qualify
593570,539110,0,Trading,Not Rated,Northlink Fiscal,Positive,Does not qualify,Positive,Does not qualify
1003054,541945,0,Trading,Not Rated,Ranjeet Mechatronics,,Below Average,,Does not qualify
753496,526538,0,Trading,Not Rated,Maximaa Systems,Flat,Does not qualify,Flat,Does not qualify
1003148,542694,0,Trading,Not Rated,Parshva Enterprises,,Does not qualify,,Does not qualify
168479,532817,ORIENTALTL,Trading,Not Rated,Oriental Trimex,Negative,Does not qualify,Negative,Does not qualify
846039,532034,0,Trading,Not Rated,Safal Herbs,Flat,Does not qualify,Flat,Does not qualify
427399,537524,0,Trading,Not Rated,Viaan Industries,Very Negative,Does not qualify,Very Negative,Does not qualify
210877,526965,0,Trading,Not Rated,Guj. Craft Inds,Positive,Does not qualify,Positive,Does not qualify
465412,521149,0,Trading,Not Rated,Prime Urban Develop.,Negative,Does not qualify,Negative,Does not qualify
910106,531688,PRITHVISOF,Trading,Not Rated,Prithvi Exchange (I),Flat,Does not qualify,Flat,Does not qualify
827965,512399,0,Trading,Not Rated,Kapashi Commercial,Flat,Does not qualify,Flat,Does not qualify
544101,502250,0,Trading,Not Rated,Lerthai Finance,Flat,Does not qualify,Flat,Does not qualify
225396,507817,0,Trading,Not Rated,Wires & Fabriks,Flat,Does not qualify,Flat,Does not qualify
666781,526931,0,Trading,Not Rated,Hariyana Ship Break,Very Negative,Does not qualify,Very Negative,Does not qualify
809842,535620,0,Trading,Strong Sell,Binny Mills,Flat,Below Average,Flat,Does not qualify
1003086,542145,0,Trading,Not Rated,Roni Households,,Below Average,,Does not qualify
999944,539409,0,Trading,Not Rated,Neeraj Paper Market.,Negative,Does not qualify,Negative,Does not qualify
778984,500370,SALORAINTL,Trading,Not Rated,Salora International,Negative,Does not qualify,Negative,Does not qualify
1002617,539854,0,Trading,Not Rated,Halder Venture,Flat,Does not qualify,Flat,Does not qualify
957605,531972,0,Trading,Strong Sell,Trident Tools,Flat,Below Average,Flat,Does not qualify
200854,531752,0,Trading,Not Rated,Sun Techno Overseas,Flat,Does not qualify,Flat,Does not qualify
477505,519359,0,Trading,Not Rated,Poona Dal & Oil,Flat,Does not qualify,Flat,Does not qualify
999972,539402,0,Trading,Not Rated,Vaksons Automobiles,,Below Average,,Does not qualify
1002732,540394,0,Trading,Not Rated,Jash Dealmark,,Below Average,,Does not qualify
631295,507609,0,Trading,Strong Sell,Olympic Oil Inds,Flat,Below Average,Flat,Does not qualify
877770,532402,0,Trading,Not Rated,USG Tech Solutions,Flat,Does not qualify,Flat,Does not qualify
1002900,540811,0,Trading,Not Rated,Diggi Multitrade,,Below Average,,Does not qualify
286243,506128,0,Trading,Not Rated,Parnax Lab,Negative,Does not qualify,Negative,Does not qualify
621467,530889,0,Trading,Not Rated,Alka India,Flat,Does not qualify,Flat,Does not qualify
955510,537326,0,Trading,Not Rated,Chemtech Industrial,Positive,Does not qualify,Positive,Does not qualify
202021,532850,MIC,Trading,Strong Sell,MIC Electronics,Flat,Below Average,Flat,Does not qualify
525772,509945,0,Trading,Not Rated,Thacker & Co,Positive,Does not qualify,Positive,Does not qualify
202819,538743,0,Trading,Not Rated,Mudunuru,Flat,Does not qualify,Flat,Does not qualify
467012,524440,,Trading,Not Rated,Camex,Negative,Does not qualify,Negative,Does not qualify
281840,530797,0,Trading,Not Rated,Shree Ganesh Elasto,Flat,Does not qualify,Flat,Does not qualify
166245,538019,0,Trading,Not Rated,Oceanaa Biotek,Flat,Does not qualify,Flat,Does not qualify
738549,531667,0,Trading,Strong Sell,RR Metalmakers India,Negative,Below Average,Negative,Does not qualify
432785,530495,0,Trading,Not Rated,Stratmont Industries,Flat,Does not qualify,Flat,Does not qualify
314297,526971,0,Trading,Not Rated,Dhoot Ind. Fin.,Negative,Does not qualify,Negative,Does not qualify
764862,524703,0,Trading,Not Rated,Sandu Pharmaceutical,Flat,Does not qualify,Flat,Does not qualify
998818,538742,0,Trading,Not Rated,Panache Innovations,Positive,Does not qualify,Positive,Does not qualify
884135,524458,0,Trading,Not Rated,Indo Euro Indchem,Flat,Does not qualify,Flat,Does not qualify
1002785,540613,0,Trading,Not Rated,Gautam Exim,,Below Average,,Does not qualify
199733,509038,0,Trading,Not Rated,Voltaire Leasg & Fin,Flat,Does not qualify,Flat,Does not qualify
775977,530177,0,Trading,Not Rated,SPS International,Negative,Does not qualify,Negative,Does not qualify
1000958,540097,,Trading,Not Rated,Visco Trade Associat,Positive,Does not qualify,Positive,Does not qualify
234244,530251,0,Trading,Not Rated,RISA International,Flat,Does not qualify,Flat,Does not qualify
836318,531831,0,Trading,Not Rated,Unisys Software,Flat,Does not qualify,Flat,Does not qualify
293394,512359,0,Trading,Not Rated,Sword-Edge Comml.,Flat,Does not qualify,Flat,Does not qualify
229463,531156,0,Trading,Not Rated,Alfavision Oversea(I,Positive,Does not qualify,Positive,Does not qualify
120100,531178,0,Trading,Strong Sell,Hemang Resources,Negative,Below Average,Negative,Does not qualify
354639,504335,0,Trading,Not Rated,Pazel International,Flat,Does not qualify,Flat,Does not qualify
857841,539561,0,Trading,Not Rated,Roxy Exports,Positive,Does not qualify,Positive,Does not qualify
804997,531307,0,Trading,Not Rated,SRK Industries,Flat,Does not qualify,Flat,Does not qualify
492261,526604,0,Trading,Not Rated,Lippi Systems,Flat,Does not qualify,Flat,Does not qualify
861166,531300,,Trading,Not Rated,Amit International,Flat,Does not qualify,Flat,Does not qualify
941049,519319,0,Trading,Not Rated,Jatalia Global Vent,Very Negative,Does not qualify,Very Negative,Does not qualify
896101,511736,USHDEVINT,Trading,Strong Sell,Ushdev International,Positive,Below Average,Positive,Does not qualify
1002615,539814,0,Trading,Not Rated,Radhey Trade,Flat,Does not qualify,Flat,Does not qualify
240492,515127,0,Trading,Not Rated,Ramasigns Industries,Negative,Does not qualify,Negative,Does not qualify
156511,500358,RAMAPETRO,Trading,Strong Sell,Rama Petrochem.,Flat,Below Average,Flat,Does not qualify
109583,521105,0,Trading,Not Rated,Olympia Industries,Negative,Does not qualify,Negative,Does not qualify
1002897,540809,0,Trading,Not Rated,MRC EXIM,,Below Average,,Does not qualify
479596,530207,0,Trading,Not Rated,Brawn Biotech,Negative,Does not qualify,Negative,Does not qualify
321017,537254,0,Trading,Not Rated,RCI Industries&Tech,Very Negative,Does not qualify,Very Negative,Does not qualify
305881,519483,0,Trading,Not Rated,Tai Industries,Positive,Does not qualify,Positive,Does not qualify
233635,532154,0,Trading,Not Rated,Sun And Shine World,Flat,Does not qualify,Flat,Does not qualify
1002611,539673,0,Trading,Not Rated,Radhagobind Comm,Flat,Does not qualify,Flat,Does not qualify
987422,535205,0,Trading,Not Rated,Mystic Electronics,Flat,Does not qualify,Flat,Does not qualify
772057,538608,0,Trading,Not Rated,Dwitiya Trading,Flat,Does not qualify,Flat,Does not qualify
1000712,540221,0,Trading,Not Rated,Shashank Traders,Flat,Does not qualify,Flat,Does not qualify
914390,536128,0,Trading,Not Rated,VKJ Infradevelopers,Flat,Does not qualify,Flat,Does not qualify
453258,531832,,Trading,Not Rated,Nagarjuna Agri Tech,Flat,Does not qualify,Flat,Does not qualify
709114,530309,0,Trading,Not Rated,Chandra Prabhu Intl,Flat,Does not qualify,Flat,Does not qualify
847977,531900,0,Trading,Not Rated,CCL International,Flat,Does not qualify,Flat,Does not qualify
398891,531867,0,Trading,Not Rated,Unitech Internationa,Negative,Does not qualify,Negative,Does not qualify
154589,506935,0,Trading,Not Rated,Continental Chem,Flat,Does not qualify,Flat,Does not qualify
971198,514272,0,Trading,Not Rated,Bhilwara Spinners,Flat,Does not qualify,Flat,Does not qualify
114155,539393,0,Trading,Not Rated,Kabra Commercial,Flat,Does not qualify,Flat,Does not qualify
229361,536672,0,Trading,Not Rated,VCU,Flat,Does not qualify,Flat,Does not qualify
753151,531930,SARTHAKIND,Trading,Not Rated,Sarthak Inds,Positive,Does not qualify,Positive,Does not qualify
217101,531190,0,Trading,Not Rated,Tavernier Resources,Flat,Does not qualify,Flat,Does not qualify
1002840,540718,0,Trading,Not Rated,AKM LaceAnd Embrotex,Flat,Does not qualify,Flat,Does not qualify
631521,524580,PRIYADYES,Trading,Strong Sell,Priya,Flat,Below Average,Flat,Does not qualify
721178,531962,0,Trading,Not Rated,Shree Metalloys,Positive,Does not qualify,Positive,Does not qualify
631680,511523,NIYATILEAS,Trading,Not Rated,Veerhealth Care,Positive,Does not qualify,Positive,Does not qualify
476478,538568,0,Trading,Not Rated,Fruition Venture,Flat,Does not qualify,Flat,Does not qualify
552632,531444,0,Trading,Strong Sell,Vardhman Concrete,Flat,Below Average,Flat,Does not qualify
516587,532001,0,Trading,Not Rated,Inducto Steel,Negative,Does not qualify,Negative,Does not qualify
426396,526905,0,Trading,Not Rated,Padmanabh Industries,Flat,Does not qualify,Flat,Does not qualify
173330,512149,0,Trading,Not Rated,Avance Technology,Flat,Does not qualify,Flat,Does not qualify
187759,523133,0,Trading,Sell,Bonanza Industries,Positive,Below Average,Positive,Does not qualify
935514,531404,ZICOM,Trading,Strong Sell,Zicom Electn.Sec Sys,Flat,Below Average,Flat,Does not qualify
272655,521228,0,Trading,Not Rated,Felix Global Venture,Negative,Does not qualify,Negative,Does not qualify
722862,524622,0,Trading,Strong Sell,iStreet Network,Flat,Below Average,Flat,Does not qualify
332404,522273,0,Trading,Not Rated,Ahmd.Steelcraft,Flat,Does not qualify,Flat,Does not qualify
868233,537784,0,Trading,Not Rated,Karnimata Cold,,Below Average,,Does not qualify
967982,523844,0,Trading,Not Rated,Invicta Meditek,Flat,Does not qualify,Flat,Does not qualify
281438,526751,0,Trading,Not Rated,Gratex Industries,Positive,Does not qualify,Positive,Does not qualify
748388,517077,0,Trading,Not Rated,Ind Agiv Commerce,Flat,Does not qualify,Flat,Does not qualify
1002729,540377,0,Trading,Not Rated,IFL Enterprises,,Below Average,,Does not qualify
628776,526570,0,Trading,Strong Sell,Midwest Gold,Flat,Below Average,Flat,Does not qualify
147387,533239,PRAKASHSTL,Trading,Strong Sell,Prakash Steelage,Positive,Below Average,Positive,Does not qualify
828840,532090,0,Trading,Not Rated,Vandana Knitwear,Flat,Does not qualify,Flat,Does not qualify
999955,539335,0,Trading,Not Rated,CHPL Industries,,Below Average,,Does not qualify
196610,532340,0,Trading,Not Rated,Astro Bio System,Flat,Does not qualify,Flat,Does not qualify
1000704,539520,0,Trading,Not Rated,Shailja Commercial,Negative,Does not qualify,Negative,Does not qualify
431860,535730,0,Trading,Not Rated,Khoobsurat,Flat,Does not qualify,Flat,Does not qualify
898590,532038,0,Trading,Strong Sell,Emmsons Intl,Flat,Below Average,Flat,Does not qualify
553261,523289,RAMAVISION,Trading,Not Rated,Rama Vision,Flat,Does not qualify,Flat,Does not qualify
860940,538770,0,Trading,Not Rated,Crane Infra,Flat,Does not qualify,Flat,Does not qualify
868022,531196,0,Trading,Not Rated,Gagan Polycot India,Flat,Does not qualify,Flat,Does not qualify
1000731,540253,0,Trading,Not Rated,Shree Nidhi Trading,Flat,Does not qualify,Flat,Does not qualify
289219,505840,0,Trading,Not Rated,Jaipan Industries,Flat,Does not qualify,Flat,Does not qualify
716392,513403,0,Trading,Not Rated,PM Telelinks,Positive,Does not qualify,Positive,Does not qualify
562377,517224,SUJANAUNI,Trading,Strong Sell,Neulands Global Inds,Flat,Below Average,Flat,Does not qualify
286741,531259,0,Trading,Strong Sell,Esha Media Research,Flat,Below Average,Flat,Does not qualify
873814,532694,BARTRONICS,Trading,Strong Sell,Bartronics India,Negative,Below Average,Negative,Does not qualify
1000422,539519,0,Trading,Not Rated,Mayukh Dealtrade,Flat,Does not qualify,Flat,Does not qualify
1003109,542477,0,Trading,Not Rated,Gleam Fabmat,,Below Average,,Does not qualify
212555,504746,0,Trading,Not Rated,Ind Link Chain Mfg,Flat,Does not qualify,Flat,Does not qualify
337669,538364,0,Trading,Not Rated,BCPL International,Positive,Does not qualify,Positive,Does not qualify
